Date,Weekday,Month,Season,Holiday,Temperature,Humidity,Windy,Outlook,Crowdedness,Play_A,PlayTimeHour_A,Play_B,PlayTimeHour_B,Play_C,PlayTimeHour_C,Play_D,PlayTimeHour_D,Play_E,PlayTimeHour_E,Play_F,PlayTimeHour_F,Play_G,PlayTimeHour_G
2023-05-24,2,May,Spring,0,18.8,57.0,0,sunny,0.66,1,3.2,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-25,3,May,Spring,0,17.9,59.0,0,sunny,0.71,1,3.3,0,0.0,1,4.7,0,0.0,1,3.0,0,0.0,0,0.0
2023-05-26,4,May,Spring,0,17.3,64.0,1,overcast,0.79,0,0.0,1,3.2,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2023-05-27,5,May,Spring,0,16.9,58.0,0,sunny,0.85,1,3.6,1,3.2,1,4.9,0,0.0,1,2.8,0,0.0,0,0.0
2023-05-28,6,May,Spring,0,16.7,62.0,0,overcast,0.81,1,3.1,1,3.3,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-29,0,May,Spring,0,16.2,44.0,1,sunny,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-30,1,May,Spring,0,15.8,59.0,1,overcast,0.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-05-31,2,May,Spring,0,16.6,67.0,1,overcast,0.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-01,3,Jun,Spring,0,17.9,78.0,0,rainy,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-02,4,Jun,Spring,0,19.8,66.0,0,sunny,0.78,1,3.1,0,0.0,1,4.4,0,0.0,1,2.9,0,0.0,0,0.0
2023-06-03,5,Jun,Spring,0,20.4,69.0,1,overcast,0.83,0,0.0,1,3.6,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0
2023-06-04,6,Jun,Spring,0,21.0,75.0,1,sunny,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-05,0,Jun,Spring,0,21.4,77.0,1,rainy,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-06,1,Jun,Spring,0,22.0,80.0,0,sunny,0.56,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-06-07,2,Jun,Spring,0,21.6,79.0,1,rainy,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-08,3,Jun,Spring,0,20.9,73.0,0,sunny,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-09,4,Jun,Spring,0,19.5,80.0,0,sunny,0.68,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,1,3.1
2023-06-10,5,Jun,Spring,0,19.0,59.0,1,sunny,0.86,1,3.1,1,3.2,1,4.5,1,3.2,1,2.8,0,0.0,0,0.0
2023-06-11,6,Jun,Spring,0,17.3,79.0,0,sunny,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2023-06-12,0,Jun,Spring,0,16.2,79.0,1,rainy,0.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-13,1,Jun,Spring,0,15.4,52.0,1,sunny,0.71,1,3.2,0,0.0,0,0.0,0,0.0,1,3.5,0,0.0,0,0.0
2023-06-14,2,Jun,Spring,0,15.9,81.0,0,sunny,0.58,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-06-15,3,Jun,Spring,0,17.0,73.0,0,sunny,0.69,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2023-06-16,4,Jun,Spring,0,18.0,87.0,1,rainy,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-17,5,Jun,Spring,0,18.9,68.0,0,overcast,0.83,0,0.0,1,3.3,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-18,6,Jun,Spring,0,18.6,76.0,1,sunny,0.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-19,0,Jun,Spring,0,17.5,76.0,0,overcast,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-20,1,Jun,Spring,0,15.7,64.0,0,overcast,0.67,0,0.0,0,0.0,1,4.4,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-21,2,Jun,Summer,0,15.5,78.0,0,rainy,0.44,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-06-22,3,Jun,Summer,0,15.9,78.0,0,overcast,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-23,4,Jun,Summer,0,17.1,59.0,0,overcast,0.81,1,3.1,1,3.1,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-24,5,Jun,Summer,0,17.4,64.0,0,overcast,0.83,1,3.1,1,3.4,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-25,6,Jun,Summer,0,18.6,73.0,1,rainy,0.65,0,0.0,1,3.4,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
2023-06-26,0,Jun,Summer,0,19.5,77.0,1,overcast,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-27,1,Jun,Summer,0,20.5,88.0,1,overcast,0.33,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0,1,3.2
2023-06-28,2,Jun,Summer,0,20.5,63.0,0,rainy,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-29,3,Jun,Summer,0,21.2,80.0,0,overcast,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-06-30,4,Jun,Summer,0,21.7,82.0,0,rainy,0.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-01,5,Jul,Summer,0,21.9,82.0,0,sunny,0.68,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,3.5
2023-07-02,6,Jul,Summer,0,20.5,74.0,0,overcast,0.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-03,0,Jul,Summer,0,19.3,83.0,0,overcast,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-04,1,Jul,Summer,0,18.9,72.0,0,sunny,0.66,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2023-07-05,2,Jul,Summer,0,19.5,82.0,1,sunny,0.46,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,3.1
2023-07-06,3,Jul,Summer,0,21.5,59.0,0,sunny,0.74,1,3.2,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-07,4,Jul,Summer,0,22.4,88.0,0,sunny,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2023-07-08,5,Jul,Summer,0,23.3,78.0,1,overcast,0.61,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2023-07-09,6,Jul,Summer,0,23.6,99.0,0,rainy,0.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.9
2023-07-10,0,Jul,Summer,0,23.6,80.0,0,sunny,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-11,1,Jul,Summer,0,25.0,69.0,0,sunny,0.65,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0
2023-07-12,2,Jul,Summer,0,28.1,75.0,0,rainy,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-13,3,Jul,Summer,0,23.9,80.0,0,rainy,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-14,4,Jul,Summer,0,22.7,66.0,1,sunny,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-15,5,Jul,Summer,0,19.2,86.0,0,sunny,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4
2023-07-16,6,Jul,Summer,0,22.8,95.0,1,rainy,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6
2023-07-17,0,Jul,Summer,1,25.4,81.0,0,overcast,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-18,1,Jul,Summer,0,25.7,71.0,0,rainy,0.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-19,2,Jul,Summer,0,24.4,75.0,1,overcast,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-20,3,Jul,Summer,0,22.7,77.0,0,overcast,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-21,4,Jul,Summer,0,21.4,87.0,0,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2023-07-22,5,Jul,Summer,0,20.6,80.0,0,rainy,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-23,6,Jul,Summer,0,19.2,91.0,1,rainy,0.23,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0,1,3.3
2023-07-24,0,Jul,Summer,0,18.3,84.0,0,sunny,0.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-25,1,Jul,Summer,0,18.9,63.0,0,overcast,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-26,2,Jul,Summer,0,21.8,55.0,1,sunny,0.6,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0
2023-07-27,3,Jul,Summer,0,24.6,87.0,0,overcast,0.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2023-07-28,4,Jul,Summer,0,26.1,66.0,0,overcast,0.76,0,0.0,1,3.4,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-07-29,5,Jul,Summer,0,26.3,93.0,0,rainy,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2023-07-30,6,Jul,Summer,0,26.1,92.0,1,rainy,0.26,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0,1,3.7
2023-07-31,0,Jul,Summer,0,26.1,84.0,0,sunny,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6,0,0.0,1,3.7
2023-08-01,1,Aug,Summer,0,25.6,69.0,1,overcast,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-02,2,Aug,Summer,0,25.5,83.0,0,sunny,0.47,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,1,3.4
2023-08-03,3,Aug,Summer,0,25.6,82.0,1,sunny,0.55,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,1,3.3
2023-08-04,4,Aug,Summer,0,26.0,92.0,1,rainy,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4
2023-08-05,5,Aug,Summer,0,25.6,87.0,1,sunny,0.46,0,0.0,0,0.0,0,0.0,1,3.5,1,3.1,0,0.0,1,4.0
2023-08-06,6,Aug,Summer,0,23.9,65.0,1,sunny,0.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-07,0,Aug,Summer,0,22.8,71.0,0,overcast,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-08,1,Aug,Summer,0,22.9,71.0,0,rainy,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-09,2,Aug,Summer,0,24.2,87.0,0,overcast,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-10,3,Aug,Summer,0,26.1,73.0,0,rainy,0.58,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-11,4,Aug,Summer,1,27.3,88.0,1,overcast,0.4,0,0.0,0,0.0,0,0.0,1,3.6,0,0.0,0,0.0,1,3.5
2023-08-12,5,Aug,Summer,0,26.9,67.0,0,sunny,0.94,1,3.4,1,3.4,1,4.8,0,0.0,1,3.1,0,0.0,1,3.1
2023-08-13,6,Aug,Summer,0,26.0,83.0,0,rainy,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2023-08-14,0,Aug,Summer,0,25.8,71.0,1,rainy,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-15,1,Aug,Summer,0,25.7,64.0,0,sunny,0.72,1,3.1,0,0.0,1,4.4,0,0.0,1,3.2,0,0.0,0,0.0
2023-08-16,2,Aug,Summer,0,25.2,83.0,1,rainy,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-17,3,Aug,Summer,0,24.3,83.0,0,rainy,0.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-18,4,Aug,Summer,0,22.9,92.0,0,rainy,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2023-08-19,5,Aug,Summer,0,22.1,62.0,0,sunny,0.9,1,3.3,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-20,6,Aug,Summer,0,22.5,89.0,1,sunny,0.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.8
2023-08-21,0,Aug,Summer,0,22.8,85.0,1,rainy,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,1,3.2
2023-08-22,1,Aug,Summer,0,24.1,84.0,1,sunny,0.45,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1,0,0.0,1,3.4
2023-08-23,2,Aug,Summer,0,25.1,84.0,1,overcast,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-24,3,Aug,Summer,0,25.0,72.0,0,rainy,0.65,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-25,4,Aug,Summer,0,24.3,76.0,1,rainy,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-26,5,Aug,Summer,0,25.3,84.0,1,sunny,0.67,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0,1,3.7
2023-08-27,6,Aug,Summer,0,26.4,91.0,1,rainy,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2023-08-28,0,Aug,Summer,0,28.2,98.0,1,rainy,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.9
2023-08-29,1,Aug,Summer,0,29.4,88.0,1,rainy,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.5
2023-08-30,2,Aug,Summer,0,28.3,73.0,0,sunny,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-08-31,3,Aug,Summer,0,26.8,64.0,1,overcast,0.66,0,0.0,1,3.3,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0
2023-09-01,4,Sep,Summer,0,24.8,73.0,1,sunny,0.67,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-09-02,5,Sep,Summer,0,22.3,76.0,1,sunny,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-03,6,Sep,Summer,0,20.9,61.0,1,overcast,0.66,0,0.0,1,3.5,1,4.5,1,3.6,0,0.0,0,0.0,0,0.0
2023-09-04,0,Sep,Summer,0,20.9,82.0,1,overcast,0.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-05,1,Sep,Summer,0,21.7,55.0,1,sunny,0.53,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2,0,0.0,0,0.0
2023-09-06,2,Sep,Summer,0,23.2,81.0,0,overcast,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-07,3,Sep,Summer,0,24.5,57.0,1,sunny,0.7,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-09-08,4,Sep,Summer,0,25.3,59.0,0,overcast,0.79,1,3.2,1,3.3,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-09,5,Sep,Summer,0,25.5,72.0,0,overcast,0.81,0,0.0,1,3.4,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-10,6,Sep,Summer,0,24.4,76.0,1,sunny,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-11,0,Sep,Summer,0,23.5,98.0,0,rainy,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4
2023-09-12,1,Sep,Summer,0,21.8,56.0,0,sunny,0.7,1,3.4,0,0.0,1,4.6,0,0.0,1,3.2,0,0.0,0,0.0
2023-09-13,2,Sep,Summer,0,20.8,75.0,1,sunny,0.51,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-09-14,3,Sep,Summer,0,19.5,66.0,0,rainy,0.69,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-15,4,Sep,Summer,0,18.3,66.0,1,overcast,0.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-16,5,Sep,Summer,0,18.9,74.0,1,rainy,0.65,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-17,6,Sep,Summer,0,20.7,70.0,1,sunny,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-18,0,Sep,Summer,1,22.0,61.0,1,rainy,0.74,0,0.0,1,3.6,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
2023-09-19,1,Sep,Summer,0,22.4,68.0,0,overcast,0.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-20,2,Sep,Summer,0,21.9,66.0,1,rainy,0.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-21,3,Sep,Summer,0,20.9,71.0,1,sunny,0.61,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-09-22,4,Sep,Summer,0,20.3,60.0,0,overcast,0.7,1,3.1,1,3.2,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-23,5,Sep,Autumn,1,19.0,60.0,0,overcast,0.81,1,3.5,1,3.9,1,5.2,1,3.1,0,0.0,1,3.1,0,0.0
2023-09-24,6,Sep,Autumn,0,17.1,65.0,0,rainy,0.84,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-25,0,Sep,Autumn,0,16.4,63.0,1,overcast,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-26,1,Sep,Autumn,0,16.7,57.0,0,sunny,0.67,1,3.4,0,0.0,1,4.6,0,0.0,1,3.3,0,0.0,0,0.0
2023-09-27,2,Sep,Autumn,0,17.8,62.0,0,rainy,0.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-28,3,Sep,Autumn,0,19.2,69.0,0,overcast,0.73,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-29,4,Sep,Autumn,0,20.3,71.0,0,rainy,0.73,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-09-30,5,Sep,Autumn,0,20.5,59.0,0,sunny,0.88,1,3.6,1,3.1,1,4.9,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-01,6,Oct,Autumn,0,19.2,65.0,0,overcast,0.77,1,3.2,1,3.6,1,4.9,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-02,0,Oct,Autumn,0,16.9,89.0,0,overcast,0.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.1
2023-10-03,1,Oct,Autumn,0,14.5,70.0,0,rainy,0.62,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-04,2,Oct,Autumn,0,13.0,54.0,0,overcast,0.7,0,0.0,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-05,3,Oct,Autumn,0,13.8,39.0,1,sunny,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-06,4,Oct,Autumn,0,14.1,71.0,1,rainy,0.69,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-07,5,Oct,Autumn,0,15.4,71.0,1,overcast,0.73,0,0.0,1,3.6,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0
2023-10-08,6,Oct,Autumn,0,17.6,71.0,0,overcast,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-09,0,Oct,Autumn,1,19.3,62.0,0,rainy,0.78,0,0.0,1,3.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-10,1,Oct,Autumn,0,20.4,62.0,0,overcast,0.75,0,0.0,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-11,2,Oct,Autumn,0,20.5,73.0,0,overcast,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-12,3,Oct,Autumn,0,19.8,60.0,0,sunny,0.8,1,3.2,0,0.0,1,4.6,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-13,4,Oct,Autumn,0,20.7,50.0,1,sunny,0.76,1,3.2,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-10-14,5,Oct,Autumn,0,19.2,61.0,0,sunny,0.84,1,3.3,0,0.0,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-15,6,Oct,Autumn,0,17.8,71.0,1,overcast,0.71,0,0.0,1,3.1,0,0.0,1,3.2,0,0.0,0,0.0,0,0.0
2023-10-16,0,Oct,Autumn,0,15.8,52.0,0,sunny,0.68,1,3.5,0,0.0,1,4.6,0,0.0,1,3.2,0,0.0,0,0.0
2023-10-17,1,Oct,Autumn,0,14.1,55.0,0,overcast,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-18,2,Oct,Autumn,0,14.8,71.0,1,overcast,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-19,3,Oct,Autumn,0,16.4,67.0,0,rainy,0.59,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-20,4,Oct,Autumn,0,17.2,57.0,0,sunny,0.8,1,3.5,0,0.0,1,4.8,0,0.0,1,3.2,0,0.0,0,0.0
2023-10-21,5,Oct,Autumn,0,16.6,54.0,1,sunny,0.93,1,3.2,0,0.0,0,0.0,1,3.1,0,0.0,0,0.0,0,0.0
2023-10-22,6,Oct,Autumn,0,14.6,67.0,1,rainy,0.79,0,0.0,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-23,0,Oct,Autumn,0,13.4,56.0,1,overcast,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-24,1,Oct,Autumn,0,13.6,54.0,0,sunny,0.7,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-25,2,Oct,Autumn,0,13.7,66.0,1,overcast,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-26,3,Oct,Autumn,0,13.6,67.0,0,rainy,0.64,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-27,4,Oct,Autumn,0,13.0,60.0,0,overcast,0.7,0,0.0,1,3.1,1,4.7,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-28,5,Oct,Autumn,0,13.0,56.0,0,sunny,0.86,1,3.7,1,3.3,1,5.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-10-29,6,Oct,Autumn,0,13.4,71.0,0,rainy,0.65,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-10-30,0,Oct,Autumn,0,12.7,67.0,0,sunny,0.72,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3,0,0.0,0,0.0
2023-10-31,1,Oct,Autumn,0,11.0,48.0,1,sunny,0.68,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0
2023-11-01,2,Nov,Autumn,0,9.7,71.0,1,sunny,0.61,0,0.0,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0,0,0.0
2023-11-02,3,Nov,Autumn,0,9.5,46.0,1,sunny,0.73,0,0.0,0,0.0,0,0.0,0,0.0,1,2.9,0,0.0,0,0.0
2023-11-03,4,Nov,Autumn,1,8.8,60.0,1,sunny,0.74,0,0.0,0,0.0,0,0.0,1,3.1,1,2.9,0,0.0,0,0.0
2023-11-04,5,Nov,Autumn,0,7.1,58.0,0,sunny,0.75,1,3.4,1,3.2,1,4.9,0,0.0,1,3.0,0,0.0,0,0.0
2023-11-05,6,Nov,Autumn,0,5.3,75.0,1,sunny,0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.2
2023-11-06,0,Nov,Autumn,0,4.8,54.0,0,overcast,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-07,1,Nov,Autumn,0,5.9,61.0,1,rainy,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-08,2,Nov,Autumn,0,7.9,52.0,0,sunny,0.64,1,3.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2023-11-09,3,Nov,Autumn,0,9.8,70.0,1,overcast,0.66,0,0.0,1,3.2,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
2023-11-10,4,Nov,Autumn,0,11.0,53.0,0,sunny,0.8,1,3.6,1,3.1,1,4.9,0,0.0,1,3.5,0,0.0,0,0.0
2023-11-11,5,Nov,Autumn,0,11.4,76.0,1,overcast,0.66,0,0.0,0,0.0,0,0.0,1,3.5,0,0.0,0,0.0,0,0.0
2023-11-12,6,Nov,Autumn,0,10.9,56.0,0,sunny,0.89,1,3.5,1,3.1,1,4.9,0,0.0,1,2.8,0,0.0,0,0.0
2023-11-13,0,Nov,Autumn,0,9.9,70.0,1,sunny,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
